start_date,end_date,day,status,discipline,discipline_code,event,event_medal,phase,gender,event_type,venue,venue_code,location_description,location_code,url
2024-07-29 17:15:00.000,2024-07-29 19:00:00.000,2024-07-29,FINISHED,Basketball,BKB,Women,0,Women's Group Phase - Group B,W,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/women/gpb-000200--
2024-07-29 17:18:00.000,2024-07-29 17:24:00.000,2024-07-29,FINISHED,Judo,JUD,Men -73 kg,1,Men -73 kg Final,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--73-kg/fnl-000100--
2024-07-29 17:30:00.000,2024-07-29 20:00:00.000,2024-07-29,FINISHED,Artistic Gymnastics,GAR,Men's Team,1,Men's Team Final,M,TEAM,Bercy Arena,BCY,Bercy Arena,BCY,/en/paris-2024/results/artistic-gymnastics/men-s-team/fnl-000001--
2024-07-29 17:30:00.000,2024-07-29 19:00:00.000,2024-07-29,FINISHED,Hockey,HOC,Women,0,Women's Pool B,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/women/gpb-000600--
2024-07-29 18:30:00.000,2024-07-29 19:55:00.000,2024-07-29,FINISHED,Water Polo,WPO,Women,0,Women's Preliminary Round - Group A,W,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/women/gpa-000300--
2024-07-29 19:00:00.000,2024-07-29 20:30:00.000,2024-07-29,FINISHED,Handball,HBL,Men,0,Men's Preliminary Round Group B,M,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/men/gpb-000500--
2024-07-29 19:00:00.000,2024-07-29 19:30:00.000,2024-07-29,FINISHED,Surfing,SRF,Men,0,Men's Round 3,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/8fnl--------
2024-07-29 19:36:00.000,2024-07-29 20:06:00.000,2024-07-29,FINISHED,Surfing,SRF,Men,0,Men's Round 3,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/8fnl--------
2024-07-29 19:45:00.000,2024-07-29 21:15:00.000,2024-07-29,FINISHED,Hockey,HOC,Women,0,Women's Pool A,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/women/gpa-000500--
2024-07-29 20:00:00.000,2024-07-29 20:50:00.000,2024-07-29,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool A - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpa-000400--
2024-07-29 20:00:00.000,2024-07-29 20:16:00.000,2024-07-29,FINISHED,Rugby Sevens,RU7,Women,0,Women's Placing 9-12,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/sf9-000100--
2024-07-29 20:05:00.000,2024-07-29 21:30:00.000,2024-07-29,FINISHED,Water Polo,WPO,Women,0,Women's Preliminary Round - Group A,W,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/women/gpa-000400--
2024-07-29 20:12:00.000,2024-07-29 20:42:00.000,2024-07-29,FINISHED,Surfing,SRF,Men,0,Men's Round 3,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/8fnl--------
2024-07-29 20:15:00.000,2024-07-29 21:45:00.000,2024-07-29,FINISHED,Hockey,HOC,Women,0,Women's Pool A,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/women/gpa-000600--
2024-07-29 20:30:00.000,2024-07-29 20:46:00.000,2024-07-29,FINISHED,Rugby Sevens,RU7,Women,0,Women's Placing 9-12,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/sf9-000200--
2024-07-29 20:48:00.000,2024-07-29 21:18:00.000,2024-07-29,FINISHED,Surfing,SRF,Men,0,Men's Round 3,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/8fnl--------
2024-07-29 21:00:00.000,2024-07-29 22:45:00.000,2024-07-29,FINISHED,Basketball,BKB,Women,0,Women's Group Phase - Group C,W,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/women/gpc-000200--
2024-07-29 21:00:00.000,2024-07-29 21:50:00.000,2024-07-29,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool F - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpf-000200--
2024-07-29 21:00:00.000,2024-07-29 22:30:00.000,2024-07-29,FINISHED,Handball,HBL,Men,0,Men's Preliminary Round Group B,M,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/men/gpb-000600--
2024-07-29 21:00:00.000,2024-07-29 21:16:00.000,2024-07-29,FINISHED,Rugby Sevens,RU7,Women,0,Women's Quarter-finals,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/qfnl000100--
2024-07-29 21:00:00.000,2024-07-29 23:15:00.000,2024-07-29,FINISHED,Volleyball,VVO,Women,0,Women's Preliminary Round - Pool A,W,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/women/gpa-000200--
2024-07-29 21:24:00.000,2024-07-29 21:54:00.000,2024-07-29,FINISHED,Surfing,SRF,Men,0,Men's Round 3,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/8fnl--------
2024-07-29 21:30:00.000,2024-07-29 21:46:00.000,2024-07-29,FINISHED,Rugby Sevens,RU7,Women,0,Women's Quarter-finals,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/qfnl000200--
2024-07-29 22:00:00.000,2024-07-29 22:50:00.000,2024-07-29,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool B - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpb-000400--
2024-07-29 22:00:00.000,2024-07-29 22:16:00.000,2024-07-29,FINISHED,Rugby Sevens,RU7,Women,0,Women's Quarter-finals,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/qfnl000300--
2024-07-29 22:00:00.000,2024-07-29 22:30:00.000,2024-07-29,FINISHED,Surfing,SRF,Men,0,Men's Round 3,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/8fnl--------
2024-07-29 22:30:00.000,2024-07-29 22:46:00.000,2024-07-29,FINISHED,Rugby Sevens,RU7,Women,0,Women's Quarter-finals,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/qfnl000400--
2024-07-29 22:36:00.000,2024-07-29 23:06:00.000,2024-07-29,FINISHED,Surfing,SRF,Men,0,Men's Round 3,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/8fnl--------
2024-07-29 23:12:00.000,2024-07-29 23:42:00.000,2024-07-29,FINISHED,Surfing,SRF,Men,0,Men's Round 3,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/8fnl--------
2024-07-30 09:00:00.000,2024-07-30 09:50:00.000,2024-07-30,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool C - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpc-000100--
2024-07-30 09:00:00.000,2024-07-30 10:30:00.000,2024-07-30,FINISHED,Handball,HBL,Women,0,Women's Preliminary Round Group A,W,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/women/gpa-000700--
2024-07-30 09:00:00.000,2024-07-30 12:00:00.000,2024-07-30,FINISHED,Shooting,SHO,Trap Men,0,Trap Men's Qualification,M,ATH,Chateauroux Shooting Ctr,CTX,Chateauroux - Shotgun Range,SH6,/en/paris-2024/results/shooting/trap-men/qual--------
2024-07-30 09:00:00.000,2024-07-30 14:00:00.000,2024-07-30,FINISHED,Shooting,SHO,Trap Women,0,Trap Women's Qualification,W,ATH,Chateauroux Shooting Ctr,CTX,Chateauroux - Shotgun Range,SH6,/en/paris-2024/results/shooting/trap-women/qual--------
2024-07-30 09:00:00.000,2024-07-30 11:15:00.000,2024-07-30,FINISHED,Volleyball,VVO,Men,0,Men's Preliminary Round - Pool B,M,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/men/gpb-000300--
2024-07-30 10:00:00.000,2024-07-30 10:50:00.000,2024-07-30,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool C - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpc-000200--
2024-07-30 10:00:00.000,2024-07-30 11:30:00.000,2024-07-30,FINISHED,Hockey,HOC,Men,0,Men's Pool A,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/men/gpa-000700--
2024-07-30 10:00:00.000,2024-07-30 10:06:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 64,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r64-003000--
2024-07-30 10:06:00.000,2024-07-30 10:12:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-000100--
2024-07-30 10:12:00.000,2024-07-30 10:18:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-000200--
2024-07-30 10:18:00.000,2024-07-30 10:24:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-000300--
2024-07-30 10:24:00.000,2024-07-30 10:30:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-000400--
2024-07-30 10:30:00.000,2024-07-30 12:00:00.000,2024-07-30,FINISHED,Hockey,HOC,Men,0,Men's Pool A,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/men/gpa-000800--
2024-07-30 10:30:00.000,2024-07-30 10:36:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-000500--
2024-07-30 10:30:00.000,2024-07-30 11:55:00.000,2024-07-30,FINISHED,Water Polo,WPO,Men,0,Men's Preliminary Round - Group B,M,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/men/gpb-000400--
2024-07-30 10:36:00.000,2024-07-30 10:42:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-000600--
2024-07-30 10:42:00.000,2024-07-30 10:48:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-000700--
2024-07-30 10:48:00.000,2024-07-30 10:54:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-000800--
2024-07-30 10:54:00.000,2024-07-30 11:00:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-000900--
2024-07-30 11:00:00.000,2024-07-30 12:45:00.000,2024-07-30,FINISHED,Basketball,BKB,Men,0,Men's Group Phase - Group A,M,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/men/gpa-000300--
2024-07-30 11:00:00.000,2024-07-30 11:50:00.000,2024-07-30,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool A - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpa-000300--
2024-07-30 11:00:00.000,2024-07-30 11:11:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 51kg,0,Men's 51kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-51kg/8fnl000100--
2024-07-30 11:00:00.000,2024-07-30 12:30:00.000,2024-07-30,FINISHED,Handball,HBL,Women,0,Women's Preliminary Round Group A,W,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/women/gpa-000800--
2024-07-30 11:00:00.000,2024-07-30 11:06:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-001000--
2024-07-30 11:06:00.000,2024-07-30 11:12:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-001100--
2024-07-30 11:12:00.000,2024-07-30 11:18:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-001200--
2024-07-30 11:16:00.000,2024-07-30 11:27:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 51kg,0,Men's 51kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-51kg/8fnl000200--
2024-07-30 11:18:00.000,2024-07-30 11:24:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-001300--
2024-07-30 11:24:00.000,2024-07-30 11:30:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-001400--
2024-07-30 11:30:00.000,2024-07-30 11:36:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-001500--
2024-07-30 11:32:00.000,2024-07-30 11:43:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 51kg,0,Men's 51kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-51kg/8fnl000300--
2024-07-30 11:36:00.000,2024-07-30 11:42:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/r32-001600--
2024-07-30 11:40:00.000,2024-07-30 11:47:00.000,2024-07-30,FINISHED,Rowing,ROW,Men's Four,0,Men's Four Repechages,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-four/rep---------
2024-07-30 11:42:00.000,2024-07-30 11:48:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/8fnl000100--
2024-07-30 11:48:00.000,2024-07-30 11:59:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 80kg,0,Men's 80kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-80kg/8fnl000100--
2024-07-30 11:48:00.000,2024-07-30 11:54:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/8fnl000200--
2024-07-30 11:54:00.000,2024-07-30 12:00:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/8fnl000300--
2024-07-30 12:00:00.000,2024-07-30 12:50:00.000,2024-07-30,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool D - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpd-000300--
2024-07-30 12:00:00.000,2024-07-30 12:06:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/8fnl000400--
2024-07-30 12:04:00.000,2024-07-30 12:15:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 80kg,0,Men's 80kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-80kg/8fnl000200--
2024-07-30 12:05:00.000,2024-07-30 13:30:00.000,2024-07-30,FINISHED,Water Polo,WPO,Men,0,Men's Preliminary Round - Group A,M,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/men/gpa-000400--
2024-07-30 12:06:00.000,2024-07-30 12:12:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/8fnl000500--
2024-07-30 12:12:00.000,2024-07-30 12:18:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/8fnl000600--
2024-07-30 12:18:00.000,2024-07-30 12:24:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/8fnl000700--
2024-07-30 12:24:00.000,2024-07-30 12:30:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/8fnl000800--
2024-07-30 12:30:00.000,2024-07-30 12:36:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/qfnl000100--
2024-07-30 12:36:00.000,2024-07-30 12:42:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/qfnl000200--
2024-07-30 12:42:00.000,2024-07-30 12:48:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/qfnl000300--
2024-07-30 12:45:00.000,2024-07-30 14:15:00.000,2024-07-30,FINISHED,Hockey,HOC,Men,0,Men's Pool A,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/men/gpa-000900--
2024-07-30 12:48:00.000,2024-07-30 12:54:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/qfnl000400--
2024-07-30 13:00:00.000,2024-07-30 15:15:00.000,2024-07-30,FINISHED,Volleyball,VVO,Men,0,Men's Preliminary Round - Pool C,M,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/men/gpc-000300--
2024-07-30 13:15:00.000,2024-07-30 14:45:00.000,2024-07-30,FINISHED,Hockey,HOC,Men,0,Men's Pool B,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/men/gpb-000700--
2024-07-30 13:30:00.000,2024-07-30 15:15:00.000,2024-07-30,FINISHED,Basketball,BKB,Men,0,Men's Group Phase - Group A,M,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/men/gpa-000400--
2024-07-30 14:00:00.000,2024-07-30 15:30:00.000,2024-07-30,FINISHED,Handball,HBL,Women,0,Women's Preliminary Round Group B,W,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/women/gpb-000700--
2024-07-30 14:30:00.000,2024-07-30 14:46:00.000,2024-07-30,FINISHED,Rugby Sevens,RU7,Women,0,Women's Placing 5-8,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/sf5-000100--
2024-07-30 15:00:00.000,2024-07-30 15:50:00.000,2024-07-30,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool D - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpd-000400--
2024-07-30 15:00:00.000,2024-07-30 16:45:00.000,2024-07-30,FINISHED,Football,FBL,Men,0,Men's Group C,M,HTEAM,Parc des Princes,PDP,"Parc des Princes, Paris",PDP,/en/paris-2024/results/football/men/gpc-000500--
2024-07-30 15:00:00.000,2024-07-30 16:45:00.000,2024-07-30,FINISHED,Football,FBL,Men,0,Men's Group C,M,HTEAM,Bordeaux Stadium,BOR,"Bordeaux Stadium, Bordeaux",BOR,/en/paris-2024/results/football/men/gpc-000600--
2024-07-30 15:00:00.000,2024-07-30 15:16:00.000,2024-07-30,FINISHED,Rugby Sevens,RU7,Women,0,Women's Placing 5-8,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/sf5-000200--
2024-07-30 15:00:00.000,2024-07-30 16:25:00.000,2024-07-30,FINISHED,Water Polo,WPO,Men,0,Men's Preliminary Round - Group B,M,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/men/gpb-000500--
2024-07-30 15:11:45.000,2024-07-30 16:27:45.000,2024-07-30,FINISHED,Cycling BMX Freestyle,BMF,Men's Park,0,Men's Park Qualification,M,ATH,La Concorde 2,LC2,La Concorde 2,LC2,/en/paris-2024/results/cycling-bmx-freestyle/men-s-park/qual--------
2024-07-30 15:30:00.000,2024-07-30 15:41:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 51kg,0,Men's 51kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-51kg/8fnl000400--
2024-07-30 15:30:00.000,2024-07-30 15:46:00.000,2024-07-30,FINISHED,Rugby Sevens,RU7,Women,0,Women's Semi-finals,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/sfnl000100--
2024-07-30 15:30:00.000,2024-07-30 16:45:00.000,2024-07-30,FINISHED,Shooting,SHO,Trap Men,1,Trap Men's Final,M,ATH,Chateauroux Shooting Ctr,CTX,Chateauroux - Shotgun Final Range,SH5,/en/paris-2024/results/shooting/trap-men/fnl-000100--
2024-07-30 15:46:00.000,2024-07-30 15:57:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 51kg,0,Men's 51kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-51kg/8fnl000500--
2024-07-30 16:00:00.000,2024-07-30 16:50:00.000,2024-07-30,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool E - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpe-000300--
2024-07-30 16:00:00.000,2024-07-30 17:30:00.000,2024-07-30,FINISHED,Handball,HBL,Women,0,Women's Preliminary Round Group B,W,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/women/gpb-000800--
2024-07-30 16:00:00.000,2024-07-30 16:06:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Repechage,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/rep1000100--
2024-07-30 16:00:00.000,2024-07-30 16:16:00.000,2024-07-30,FINISHED,Rugby Sevens,RU7,Women,0,Women's Semi-finals,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/sfnl000200--
